DATE,YEAR,MO,DY,CITY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2012-09-28,2012,9,28,Delhi,5.7821,25.95,56.51,1.81
2012-09-29,2012,9,29,Delhi,5.719,26.91,58.12,1.4
2012-09-30,2012,9,30,Delhi,5.7346,26.42,54.64,1.92
2012-10-01,2012,10,1,Delhi,5.731,26.77,49.85,1.41
2012-10-02,2012,10,2,Delhi,5.5526,27.48,45.64,1.32
2012-10-03,2012,10,3,Delhi,5.3537,27.28,44.77,1.48
2012-10-04,2012,10,4,Delhi,5.7713,26.15,47.39,2.0
2012-10-05,2012,10,5,Delhi,5.875,25.28,47.32,2.28
2012-10-06,2012,10,6,Delhi,5.8082,25.9,47.31,1.85
2012-10-07,2012,10,7,Delhi,5.5776,26.77,42.58,1.38
2012-10-08,2012,10,8,Delhi,5.3678,26.42,43.38,1.47
2012-10-09,2012,10,9,Delhi,5.2723,26.39,44.02,1.56
2012-10-10,2012,10,10,Delhi,5.1922,26.28,41.21,0.82
2012-10-11,2012,10,11,Delhi,5.0364,25.69,41.19,1.58
2012-10-12,2012,10,12,Delhi,5.2651,25.02,43.18,1.73
2012-10-13,2012,10,13,Delhi,5.2572,25.0,44.8,1.81
2012-10-14,2012,10,14,Delhi,5.3083,25.0,46.68,2.08
2012-10-15,2012,10,15,Delhi,5.0861,25.02,48.97,1.83
2012-10-16,2012,10,16,Delhi,4.6442,24.52,51.35,1.13
2012-10-17,2012,10,17,Delhi,4.8408,25.27,49.46,1.48
2012-10-18,2012,10,18,Delhi,4.572,25.06,49.51,1.21
2012-10-19,2012,10,19,Delhi,4.3838,25.21,42.2,0.91
2012-10-20,2012,10,20,Delhi,4.0543,24.88,45.08,0.89
2012-10-21,2012,10,21,Delhi,3.8285,24.96,43.92,1.27
2012-10-22,2012,10,22,Delhi,3.9413,24.02,46.09,1.26
2012-10-23,2012,10,23,Delhi,3.8004,24.87,46.49,1.01
2012-10-24,2012,10,24,Delhi,4.3027,22.71,52.2,1.47
2012-10-25,2012,10,25,Delhi,4.6567,20.55,46.29,1.87
2012-10-26,2012,10,26,Delhi,4.3087,21.68,36.6,1.03
2012-10-27,2012,10,27,Delhi,4.2235,21.64,37.5,1.05
2012-10-28,2012,10,28,Delhi,3.8546,21.88,40.34,1.22
2012-10-29,2012,10,29,Delhi,3.5162,21.39,46.29,1.58
2012-10-30,2012,10,30,Delhi,3.4894,21.43,44.22,1.81
2012-10-31,2012,10,31,Delhi,3.7082,22.06,42.14,1.27
2012-11-01,2012,11,1,Delhi,3.3744,21.44,45.19,1.44
2012-11-02,2012,11,2,Delhi,3.0751,20.9,43.12,1.38
2012-11-03,2012,11,3,Delhi,3.0358,20.75,43.63,1.24
2012-11-04,2012,11,4,Delhi,2.6522,20.82,45.87,1.79
2012-11-05,2012,11,5,Delhi,3.0816,21.06,44.0,1.56
2012-11-06,2012,11,6,Delhi,2.9268,21.06,42.36,1.6
2012-11-07,2012,11,7,Delhi,3.3127,20.29,41.84,2.32
2012-11-08,2012,11,8,Delhi,3.0511,19.71,42.01,2.09
2012-11-09,2012,11,9,Delhi,3.8045,20.61,38.4,2.02
2012-11-10,2012,11,10,Delhi,3.8494,21.56,42.58,1.6
2012-11-11,2012,11,11,Delhi,3.9564,20.67,43.74,2.14
2012-11-12,2012,11,12,Delhi,3.4798,20.45,36.72,1.31
2012-11-13,2012,11,13,Delhi,3.21,19.56,39.88,1.43
2012-11-14,2012,11,14,Delhi,3.3535,18.3,43.14,2.51
2012-11-15,2012,11,15,Delhi,3.4481,18.02,40.44,1.96
2012-11-16,2012,11,16,Delhi,3.0622,18.38,37.39,1.38
2012-11-17,2012,11,17,Delhi,3.2592,18.94,36.39,1.58
2012-11-18,2012,11,18,Delhi,3.7318,18.08,42.55,1.81
2012-11-19,2012,11,19,Delhi,3.5266,17.76,42.99,1.93
2012-11-20,2012,11,20,Delhi,3.637,17.64,38.71,2.06
2012-11-21,2012,11,21,Delhi,3.8146,17.56,33.26,1.84
2012-11-22,2012,11,22,Delhi,3.6262,17.3,31.56,1.93
2012-11-23,2012,11,23,Delhi,3.5026,17.47,32.48,1.48
2012-11-24,2012,11,24,Delhi,3.7152,18.53,31.93,1.31
2012-11-25,2012,11,25,Delhi,3.559,16.71,39.31,2.33
2012-11-26,2012,11,26,Delhi,3.7886,16.21,36.67,2.13
2012-11-27,2012,11,27,Delhi,4.0457,15.73,34.92,2.56
2012-11-28,2012,11,28,Delhi,3.9398,16.59,33.75,2.0
2012-11-29,2012,11,29,Delhi,3.5038,18.69,34.85,2.22
2012-11-30,2012,11,30,Delhi,3.6451,16.04,49.28,2.56
2012-12-01,2012,12,1,Delhi,4.1422,14.44,30.92,2.21
2012-12-02,2012,12,2,Delhi,3.9295,15.02,33.47,1.52
2012-12-03,2012,12,3,Delhi,3.7126,14.97,33.03,1.74
2012-12-04,2012,12,4,Delhi,3.8388,15.2,29.36,2.4
2012-12-05,2012,12,5,Delhi,3.6744,15.57,26.72,2.72
2012-12-06,2012,12,6,Delhi,3.9511,15.99,24.57,3.01
2012-12-07,2012,12,7,Delhi,3.5088,15.79,23.4,3.15
2012-12-08,2012,12,8,Delhi,3.7925,16.61,27.55,2.68
2012-12-09,2012,12,9,Delhi,3.8086,17.56,33.02,1.96
2012-12-10,2012,12,10,Delhi,3.3379,17.57,36.85,1.13
2012-12-11,2012,12,11,Delhi,0.9,17.83,45.1,1.23
2012-12-12,2012,12,12,Delhi,3.0814,17.11,42.39,0.98
2012-12-13,2012,12,13,Delhi,2.9525,17.68,36.96,1.96
2012-12-14,2012,12,14,Delhi,2.5714,15.86,60.68,2.01
2012-12-15,2012,12,15,Delhi,2.2207,16.37,62.6,0.85
2012-12-16,2012,12,16,Delhi,1.9762,16.0,57.51,1.69
2012-12-17,2012,12,17,Delhi,3.5177,14.78,43.36,3.27
2012-12-18,2012,12,18,Delhi,3.6845,15.86,42.82,3.78
2012-12-19,2012,12,19,Delhi,3.937,15.25,40.13,3.97
2012-12-20,2012,12,20,Delhi,4.0262,13.97,32.22,3.67
2012-12-21,2012,12,21,Delhi,3.8705,13.75,34.5,2.47
2012-12-22,2012,12,22,Delhi,3.5834,12.93,36.95,2.01
2012-12-23,2012,12,23,Delhi,2.0429,12.79,36.69,1.19
2012-12-24,2012,12,24,Delhi,1.944,13.48,32.08,1.22
2012-12-25,2012,12,25,Delhi,1.699,11.5,40.12,1.69
2012-12-26,2012,12,26,Delhi,2.2274,13.23,34.37,1.82
2012-12-27,2012,12,27,Delhi,1.7436,12.76,32.42,1.47
2012-12-28,2012,12,28,Delhi,2.8238,12.64,37.08,2.52
2012-12-29,2012,12,29,Delhi,3.0451,12.79,44.58,1.27
2012-12-30,2012,12,30,Delhi,2.011,11.27,48.48,1.8
2012-12-31,2012,12,31,Delhi,2.6767,9.89,50.48,1.66
2013-01-01,2013,1,1,Delhi,2.4312,10.79,48.02,1.13
2013-01-02,2013,1,2,Delhi,2.0153,9.27,52.13,1.76
2013-01-03,2013,1,3,Delhi,2.4403,9.64,37.62,1.59
2013-01-04,2013,1,4,Delhi,2.6261,9.57,33.28,1.48
2013-01-05,2013,1,5,Delhi,2.3978,8.15,33.59,1.86
2013-01-06,2013,1,6,Delhi,2.2032,7.68,30.4,1.45
2013-01-07,2013,1,7,Delhi,2.6935,7.32,30.3,2.25
2013-01-08,2013,1,8,Delhi,3.3026,8.93,29.26,2.87
2013-01-09,2013,1,9,Delhi,3.5724,11.39,27.63,2.82
2013-01-10,2013,1,10,Delhi,3.835,12.64,42.56,3.42
2013-01-11,2013,1,11,Delhi,3.9785,13.98,40.96,3.34
2013-01-12,2013,1,12,Delhi,3.6545,17.52,39.44,1.35
2013-01-13,2013,1,13,Delhi,3.3574,17.35,41.36,1.84
2013-01-14,2013,1,14,Delhi,2.5747,13.7,28.95,1.55
2013-01-15,2013,1,15,Delhi,2.8258,14.14,24.09,0.98
2013-01-16,2013,1,16,Delhi,2.7934,14.6,38.81,1.3
2013-01-17,2013,1,17,Delhi,2.3621,15.54,63.01,1.0
2013-01-18,2013,1,18,Delhi,1.5571,11.92,81.44,2.05
2013-01-19,2013,1,19,Delhi,3.5474,10.38,51.46,2.16
2013-01-20,2013,1,20,Delhi,3.5302,9.44,46.15,2.53
2013-01-21,2013,1,21,Delhi,4.0272,9.64,40.97,2.06
2013-01-22,2013,1,22,Delhi,4.0054,10.12,38.28,1.49
2013-01-23,2013,1,23,Delhi,3.2873,10.66,39.2,1.38
2013-01-24,2013,1,24,Delhi,3.9881,10.68,40.35,1.77
2013-01-25,2013,1,25,Delhi,4.2811,11.21,44.65,2.08
2013-01-26,2013,1,26,Delhi,4.3752,12.04,42.82,2.47
2013-01-27,2013,1,27,Delhi,4.3452,13.24,37.09,2.3
2013-01-28,2013,1,28,Delhi,3.5304,14.35,36.59,1.93
2013-01-29,2013,1,29,Delhi,4.1261,14.26,40.27,1.88
2013-01-30,2013,1,30,Delhi,3.5801,15.16,34.81,1.0
2013-01-31,2013,1,31,Delhi,2.899,14.58,41.26,1.41
2013-02-01,2013,2,1,Delhi,3.1471,16.15,40.32,1.34
2013-02-02,2013,2,2,Delhi,2.9388,16.54,42.41,1.4
2013-02-03,2013,2,3,Delhi,3.4435,15.1,50.42,1.29
2013-02-04,2013,2,4,Delhi,1.4762,16.08,57.16,3.77
2013-02-05,2013,2,5,Delhi,0.9082,14.48,90.46,2.84
2013-02-06,2013,2,6,Delhi,2.6597,14.74,70.1,2.0
2013-02-07,2013,2,7,Delhi,5.0208,12.33,58.39,2.31
2013-02-08,2013,2,8,Delhi,4.9961,12.97,51.23,2.39
2013-02-09,2013,2,9,Delhi,5.135,13.32,44.62,1.65
2013-02-10,2013,2,10,Delhi,4.7398,15.36,33.17,0.78
2013-02-11,2013,2,11,Delhi,4.5595,15.44,36.44,1.24
2013-02-12,2013,2,12,Delhi,4.639,15.61,42.53,1.64
2013-02-13,2013,2,13,Delhi,4.8084,15.9,44.25,1.71
2013-02-14,2013,2,14,Delhi,4.8427,18.33,41.53,1.22
2013-02-15,2013,2,15,Delhi,3.4414,15.43,63.41,2.52
2013-02-16,2013,2,16,Delhi,1.0301,13.5,86.15,2.44
2013-02-17,2013,2,17,Delhi,2.7461,14.8,74.67,1.39
2013-02-18,2013,2,18,Delhi,4.4537,14.86,61.83,1.83
2013-02-19,2013,2,19,Delhi,3.7752,16.2,50.33,1.54
2013-02-20,2013,2,20,Delhi,4.6778,15.9,54.83,1.64
2013-02-21,2013,2,21,Delhi,4.7218,16.4,54.55,1.46
2013-02-22,2013,2,22,Delhi,4.5778,18.06,54.29,2.04
2013-02-23,2013,2,23,Delhi,3.0461,18.41,64.49,1.61
2013-02-24,2013,2,24,Delhi,5.2159,16.58,64.88,1.34
2013-02-25,2013,2,25,Delhi,5.4302,17.4,49.13,1.18
2013-02-26,2013,2,26,Delhi,5.4343,17.94,48.43,1.6
2013-02-27,2013,2,27,Delhi,5.406,18.34,49.76,1.82
2013-02-28,2013,2,28,Delhi,5.9854,17.07,43.33,2.57
2013-03-01,2013,3,1,Delhi,6.0199,16.93,42.01,3.89
2013-03-02,2013,3,2,Delhi,6.1354,17.89,38.6,3.32
2013-03-03,2013,3,3,Delhi,6.0653,19.07,40.73,2.66
2013-03-04,2013,3,4,Delhi,6.1718,21.11,32.41,1.66
2013-03-05,2013,3,5,Delhi,6.0084,22.19,27.84,1.17
2013-03-06,2013,3,6,Delhi,5.9554,20.62,38.55,1.93
2013-03-07,2013,3,7,Delhi,6.0792,20.97,37.77,1.83
2013-03-08,2013,3,8,Delhi,6.1534,22.96,30.38,1.67
2013-03-09,2013,3,9,Delhi,6.1279,24.09,29.42,1.7
2013-03-10,2013,3,10,Delhi,5.7254,22.54,36.44,1.65
2013-03-11,2013,3,11,Delhi,5.5483,22.48,41.09,1.3
2013-03-12,2013,3,12,Delhi,5.317,22.12,36.74,1.54
2013-03-13,2013,3,13,Delhi,5.4658,22.67,36.7,1.15
2013-03-14,2013,3,14,Delhi,5.3683,21.5,56.12,2.13
2013-03-15,2013,3,15,Delhi,6.3446,20.88,53.18,1.81
2013-03-16,2013,3,16,Delhi,5.963,21.15,45.98,1.82
2013-03-17,2013,3,17,Delhi,6.2038,21.96,38.99,2.0
2013-03-18,2013,3,18,Delhi,6.3178,22.44,40.42,3.12
2013-03-19,2013,3,19,Delhi,6.2623,23.97,40.43,2.83
2013-03-20,2013,3,20,Delhi,5.6227,25.96,33.46,1.35
2013-03-21,2013,3,21,Delhi,6.1694,24.8,39.58,2.45
2013-03-22,2013,3,22,Delhi,6.0101,24.28,38.03,2.26
2013-03-23,2013,3,23,Delhi,5.8634,26.3,30.86,2.07
2013-03-24,2013,3,24,Delhi,6.1198,25.81,36.18,1.34
2013-03-25,2013,3,25,Delhi,6.6852,23.03,40.04,2.95
2013-03-26,2013,3,26,Delhi,6.2926,22.69,38.35,2.64
2013-03-27,2013,3,27,Delhi,4.4026,23.89,32.35,1.44
2013-03-28,2013,3,28,Delhi,5.9189,25.93,33.28,1.21
2013-03-29,2013,3,29,Delhi,4.7074,24.22,47.2,0.8
2013-03-30,2013,3,30,Delhi,6.3682,24.64,42.63,1.95
2013-03-31,2013,3,31,Delhi,6.5873,25.59,37.17,1.65
2013-04-01,2013,4,1,Delhi,6.8417,27.72,28.87,1.36
2013-04-02,2013,4,2,Delhi,6.312,28.4,27.14,1.36
2013-04-03,2013,4,3,Delhi,6.1459,25.92,43.51,1.67
2013-04-04,2013,4,4,Delhi,7.1801,25.5,33.4,3.1
2013-04-05,2013,4,5,Delhi,7.3562,25.2,28.68,3.45
2013-04-06,2013,4,6,Delhi,7.3493,26.31,24.09,3.43
2013-04-07,2013,4,7,Delhi,7.147,27.68,24.97,2.72
2013-04-08,2013,4,8,Delhi,6.9578,28.7,26.29,2.13
2013-04-09,2013,4,9,Delhi,6.1435,28.77,23.59,2.1
2013-04-10,2013,4,10,Delhi,6.4975,29.57,28.17,2.22
2013-04-11,2013,4,11,Delhi,6.3725,28.72,31.07,1.62
2013-04-12,2013,4,12,Delhi,6.4406,28.79,31.32,1.93
2013-04-13,2013,4,13,Delhi,5.9942,29.39,28.74,1.85
2013-04-14,2013,4,14,Delhi,5.736,30.13,30.77,1.37
2013-04-15,2013,4,15,Delhi,6.9998,29.7,28.88,2.06
2013-04-16,2013,4,16,Delhi,6.474,32.26,20.77,3.06
2013-04-17,2013,4,17,Delhi,7.3111,29.68,19.4,2.37
2013-04-18,2013,4,18,Delhi,7.3294,30.58,16.2,1.43
2013-04-19,2013,4,19,Delhi,7.3255,32.0,13.17,0.7
2013-04-20,2013,4,20,Delhi,6.4822,31.66,14.84,1.77
2013-04-21,2013,4,21,Delhi,5.7274,29.71,32.1,2.58
2013-04-22,2013,4,22,Delhi,6.3276,28.0,38.97,2.26
2013-04-23,2013,4,23,Delhi,6.4507,29.98,29.39,1.35
2013-04-24,2013,4,24,Delhi,5.9534,31.69,24.62,1.21
2013-04-25,2013,4,25,Delhi,5.4096,31.97,29.51,2.04
2013-04-26,2013,4,26,Delhi,6.3814,33.12,28.43,1.11
2013-04-27,2013,4,27,Delhi,6.9612,30.93,28.86,2.99
2013-04-28,2013,4,28,Delhi,6.3216,31.0,25.8,4.0
2013-04-29,2013,4,29,Delhi,7.2134,32.36,24.5,2.66
2013-04-30,2013,4,30,Delhi,6.9799,33.32,21.86,3.04
2013-05-01,2013,5,1,Delhi,7.6068,31.39,10.73,3.23
2013-05-02,2013,5,2,Delhi,7.9752,30.02,11.14,4.26
2013-05-03,2013,5,3,Delhi,7.8497,31.69,10.9,3.04
2013-05-04,2013,5,4,Delhi,7.9229,33.52,11.32,1.63
2013-05-05,2013,5,5,Delhi,6.8513,35.77,13.95,1.39
2013-05-06,2013,5,6,Delhi,6.864,34.97,15.33,1.52
2013-05-07,2013,5,7,Delhi,7.1131,34.73,12.83,2.18
2013-05-08,2013,5,8,Delhi,7.3524,34.78,13.97,2.87
2013-05-09,2013,5,9,Delhi,7.6243,35.06,18.58,2.9
2013-05-10,2013,5,10,Delhi,6.0089,35.84,17.5,2.89
2013-05-11,2013,5,11,Delhi,6.2969,33.31,21.65,3.58
2013-05-12,2013,5,12,Delhi,5.8022,32.6,29.49,2.17
2013-05-13,2013,5,13,Delhi,7.3274,32.48,28.83,2.22
2013-05-14,2013,5,14,Delhi,7.0471,34.05,22.11,2.65
2013-05-15,2013,5,15,Delhi,7.2497,35.17,19.87,2.54
2013-05-16,2013,5,16,Delhi,7.3934,35.48,17.05,3.17
2013-05-17,2013,5,17,Delhi,7.7834,35.65,13.38,2.9
2013-05-18,2013,5,18,Delhi,7.8046,36.27,10.77,2.73
2013-05-19,2013,5,19,Delhi,7.4719,36.97,12.3,4.53
2013-05-20,2013,5,20,Delhi,7.6961,37.56,12.41,3.56
2013-05-21,2013,5,21,Delhi,7.5802,37.91,12.93,4.32
2013-05-22,2013,5,22,Delhi,7.8473,37.53,12.41,4.71
2013-05-23,2013,5,23,Delhi,7.77,38.19,13.68,4.82
2013-05-24,2013,5,24,Delhi,7.5564,39.11,15.15,4.53
2013-05-25,2013,5,25,Delhi,7.2444,38.56,18.77,4.62
2013-05-26,2013,5,26,Delhi,7.4126,37.19,19.75,4.04
2013-05-27,2013,5,27,Delhi,5.8534,36.9,21.06,3.64
2013-05-28,2013,5,28,Delhi,7.3723,36.45,15.84,3.72
2013-05-29,2013,5,29,Delhi,7.4114,36.66,14.36,3.5
2013-05-30,2013,5,30,Delhi,7.8785,35.98,11.05,2.8
2013-05-31,2013,5,31,Delhi,7.6618,36.29,12.19,1.92
2013-06-01,2013,6,1,Delhi,7.2905,34.47,21.35,3.22
2013-06-02,2013,6,2,Delhi,6.5462,34.31,31.18,2.48
2013-06-03,2013,6,3,Delhi,6.3977,36.68,27.67,1.71
2013-06-04,2013,6,4,Delhi,6.4973,37.85,26.53,1.82
2013-06-05,2013,6,5,Delhi,7.2773,39.11,19.51,2.56
2013-06-06,2013,6,6,Delhi,6.5722,39.62,22.21,2.86
2013-06-07,2013,6,7,Delhi,6.204,36.43,38.16,1.84
2013-06-08,2013,6,8,Delhi,6.7606,36.49,30.72,1.43
2013-06-09,2013,6,9,Delhi,6.2906,37.96,29.86,2.42
2013-06-10,2013,6,10,Delhi,6.449,38.37,34.74,3.06
2013-06-11,2013,6,11,Delhi,2.9966,37.29,38.19,2.88
2013-06-12,2013,6,12,Delhi,6.0636,34.79,47.63,2.7
2013-06-13,2013,6,13,Delhi,3.6526,33.65,52.01,2.57
2013-06-14,2013,6,14,Delhi,5.1938,34.28,49.74,1.05
2013-06-15,2013,6,15,Delhi,6.2606,32.02,59.1,2.84
2013-06-16,2013,6,16,Delhi,2.6623,29.72,71.67,3.42
2013-06-17,2013,6,17,Delhi,4.3822,30.42,70.56,1.74
2013-06-18,2013,6,18,Delhi,3.6288,31.94,56.82,1.19
2013-06-19,2013,6,19,Delhi,6.9922,31.72,45.31,1.64
2013-06-20,2013,6,20,Delhi,6.8885,33.95,40.26,1.85
2013-06-21,2013,6,21,Delhi,6.9698,35.07,40.09,2.75
2013-06-22,2013,6,22,Delhi,6.893,35.24,40.5,3.73
2013-06-23,2013,6,23,Delhi,6.4188,35.84,42.17,2.98
2013-06-24,2013,6,24,Delhi,5.5944,35.8,41.46,3.06
2013-06-25,2013,6,25,Delhi,4.6536,33.29,56.81,3.09
2013-06-26,2013,6,26,Delhi,5.2301,33.34,60.5,2.57
2013-06-27,2013,6,27,Delhi,6.0636,34.2,52.8,2.24
2013-06-28,2013,6,28,Delhi,5.7396,34.68,50.87,3.1
2013-06-29,2013,6,29,Delhi,6.0888,34.79,48.6,4.05
2013-06-30,2013,6,30,Delhi,5.8949,35.02,45.23,3.62
2013-07-01,2013,7,1,Delhi,5.8085,35.68,43.38,2.24
2013-07-02,2013,7,2,Delhi,4.6534,35.05,47.57,1.55
2013-07-03,2013,7,3,Delhi,3.919,33.13,53.73,2.45
2013-07-04,2013,7,4,Delhi,5.9182,33.64,56.72,2.71
2013-07-05,2013,7,5,Delhi,5.334,33.81,54.81,2.56
2013-07-06,2013,7,6,Delhi,4.7393,31.25,65.6,2.62
2013-07-07,2013,7,7,Delhi,4.1134,30.97,69.48,2.12
2013-07-08,2013,7,8,Delhi,4.8331,30.6,71.26,2.71
2013-07-09,2013,7,9,Delhi,4.5379,30.45,70.64,2.59
2013-07-10,2013,7,10,Delhi,5.1204,31.1,67.07,2.39
2013-07-11,2013,7,11,Delhi,5.9443,32.26,57.68,1.67
2013-07-12,2013,7,12,Delhi,3.9994,29.65,74.26,2.08
2013-07-13,2013,7,13,Delhi,6.8119,31.41,68.63,2.04
2013-07-14,2013,7,14,Delhi,5.8721,32.09,65.8,1.54
2013-07-15,2013,7,15,Delhi,4.9195,32.17,61.99,1.99
2013-07-16,2013,7,16,Delhi,3.3355,29.53,73.87,1.64
2013-07-17,2013,7,17,Delhi,3.2854,30.15,73.46,1.08
2013-07-18,2013,7,18,Delhi,4.5523,32.32,66.11,1.99
2013-07-19,2013,7,19,Delhi,4.1695,31.94,66.84,1.89
2013-07-20,2013,7,20,Delhi,1.59,28.31,85.8,1.21
2013-07-21,2013,7,21,Delhi,5.005,29.32,79.48,0.77
2013-07-22,2013,7,22,Delhi,3.7584,29.78,77.0,1.4
2013-07-23,2013,7,23,Delhi,5.5212,29.29,79.76,1.82
2013-07-24,2013,7,24,Delhi,5.7017,30.17,75.95,1.44
2013-07-25,2013,7,25,Delhi,3.5671,30.55,74.32,1.32
2013-07-26,2013,7,26,Delhi,5.2649,30.11,74.17,1.51
2013-07-27,2013,7,27,Delhi,5.5414,28.96,80.02,1.46
2013-07-28,2013,7,28,Delhi,6.6518,29.73,77.55,1.36
2013-07-29,2013,7,29,Delhi,4.3822,30.03,77.74,1.33
2013-07-30,2013,7,30,Delhi,3.5333,30.27,77.36,1.95
2013-07-31,2013,7,31,Delhi,3.4058,29.35,80.45,1.92
2013-08-01,2013,8,1,Delhi,5.305,28.65,85.23,1.11
2013-08-02,2013,8,2,Delhi,6.3569,28.36,82.21,3.03
2013-08-03,2013,8,3,Delhi,6.0936,28.96,80.04,2.55
2013-08-04,2013,8,4,Delhi,6.5868,29.53,77.59,1.1
2013-08-05,2013,8,5,Delhi,4.159,29.98,77.64,1.56
2013-08-06,2013,8,6,Delhi,3.7363,28.75,82.42,0.83
2013-08-07,2013,8,7,Delhi,4.357,28.2,82.38,0.83
2013-08-08,2013,8,8,Delhi,3.2885,28.11,84.02,1.88
2013-08-09,2013,8,9,Delhi,1.8619,28.71,79.49,1.63
2013-08-10,2013,8,10,Delhi,5.2202,28.75,82.85,1.2
2013-08-11,2013,8,11,Delhi,4.2559,28.67,85.68,1.65
2013-08-12,2013,8,12,Delhi,4.8881,28.96,84.93,1.27
2013-08-13,2013,8,13,Delhi,4.7522,27.72,87.6,2.39
2013-08-14,2013,8,14,Delhi,5.1089,27.86,85.06,2.41
2013-08-15,2013,8,15,Delhi,3.6324,26.81,90.45,2.63
2013-08-16,2013,8,16,Delhi,3.097,27.42,87.36,1.52
2013-08-17,2013,8,17,Delhi,3.9634,27.47,88.18,1.48
2013-08-18,2013,8,18,Delhi,4.8718,28.16,82.48,1.16
2013-08-19,2013,8,19,Delhi,4.5134,28.68,80.57,0.88
2013-08-20,2013,8,20,Delhi,3.5916,28.78,80.5,0.86
2013-08-21,2013,8,21,Delhi,5.9064,28.85,77.86,1.49
2013-08-22,2013,8,22,Delhi,4.8012,28.42,79.13,1.51
2013-08-23,2013,8,23,Delhi,5.6438,29.1,75.05,1.05
2013-08-24,2013,8,24,Delhi,6.1445,29.76,75.12,0.77
2013-08-25,2013,8,25,Delhi,5.064,29.78,78.17,1.08
2013-08-26,2013,8,26,Delhi,6.1226,29.33,76.58,2.06
2013-08-27,2013,8,27,Delhi,6.1298,28.54,77.96,3.29
2013-08-28,2013,8,28,Delhi,5.1254,27.75,77.31,2.47
2013-08-29,2013,8,29,Delhi,4.7023,27.97,78.18,2.01
2013-08-30,2013,8,30,Delhi,2.9124,27.86,78.92,2.65
2013-08-31,2013,8,31,Delhi,3.2815,27.72,78.46,2.5
2013-09-01,2013,9,1,Delhi,6.0029,27.86,77.54,2.72
2013-09-02,2013,9,2,Delhi,6.2794,27.64,74.13,3.0
2013-09-03,2013,9,3,Delhi,6.3552,27.63,74.84,2.93
2013-09-04,2013,9,4,Delhi,6.4678,27.31,71.96,3.05
2013-09-05,2013,9,5,Delhi,6.498,27.4,69.88,2.66
2013-09-06,2013,9,6,Delhi,6.552,26.83,71.36,2.42
2013-09-07,2013,9,7,Delhi,6.4519,27.09,69.07,2.11
2013-09-08,2013,9,8,Delhi,4.7172,26.63,74.56,1.5
2013-09-09,2013,9,9,Delhi,4.579,27.53,73.43,1.59
2013-09-10,2013,9,10,Delhi,5.6755,27.97,70.3,1.7
2013-09-11,2013,9,11,Delhi,5.7017,27.83,70.7,1.11
2013-09-12,2013,9,12,Delhi,5.3683,27.64,74.76,1.37
2013-09-13,2013,9,13,Delhi,5.2817,28.3,73.43,1.07
2013-09-14,2013,9,14,Delhi,5.4866,28.45,68.9,1.15
2013-09-15,2013,9,15,Delhi,5.6395,28.38,64.37,1.16
2013-09-16,2013,9,16,Delhi,5.3621,27.56,65.46,1.67
2013-09-17,2013,9,17,Delhi,6.0065,27.68,61.27,1.26
2013-09-18,2013,9,18,Delhi,6.0936,28.01,56.59,1.38
2013-09-19,2013,9,19,Delhi,6.0946,27.54,58.42,1.36
2013-09-20,2013,9,20,Delhi,3.863,27.1,74.71,1.72
2013-09-21,2013,9,21,Delhi,3.559,26.4,84.87,2.57
2013-09-22,2013,9,22,Delhi,5.4557,27.52,80.37,1.7
2013-09-23,2013,9,23,Delhi,5.563,28.27,77.84,1.24
2013-09-24,2013,9,24,Delhi,5.4348,28.06,78.39,1.54
2013-09-25,2013,9,25,Delhi,4.2341,27.66,83.47,1.24
2013-09-26,2013,9,26,Delhi,4.7323,28.25,77.77,0.93
2013-09-27,2013,9,27,Delhi,5.4521,27.86,76.51,1.62
2013-09-28,2013,9,28,Delhi,5.0042,27.25,77.85,0.91
2013-09-29,2013,9,29,Delhi,3.1231,27.38,73.39,0.67
2013-09-30,2013,9,30,Delhi,3.6264,25.94,81.31,1.7
2013-10-01,2013,10,1,Delhi,5.3126,26.19,82.89,1.89
2013-10-02,2013,10,2,Delhi,4.8343,26.57,82.2,1.64
2013-10-03,2013,10,3,Delhi,5.1732,25.9,83.94,1.76
2013-10-04,2013,10,4,Delhi,1.9531,24.85,84.26,1.82
2013-10-05,2013,10,5,Delhi,4.8571,26.45,76.92,1.32
2013-10-06,2013,10,6,Delhi,4.7314,26.83,76.58,1.09
2013-10-07,2013,10,7,Delhi,4.4419,26.67,78.96,1.11
2013-10-08,2013,10,8,Delhi,4.619,26.79,77.73,1.21
2013-10-09,2013,10,9,Delhi,5.1238,26.3,79.06,1.25
2013-10-10,2013,10,10,Delhi,5.2286,26.23,79.29,1.1
2013-10-11,2013,10,11,Delhi,1.7215,24.42,85.32,1.43
2013-10-12,2013,10,12,Delhi,3.8592,24.36,79.96,0.62
2013-10-13,2013,10,13,Delhi,4.6795,25.39,74.58,0.95
2013-10-14,2013,10,14,Delhi,4.4362,25.76,72.95,1.52
2013-10-15,2013,10,15,Delhi,4.8346,25.0,66.15,1.25
2013-10-16,2013,10,16,Delhi,5.0933,25.02,66.72,1.31
2013-10-17,2013,10,17,Delhi,4.86,25.15,66.49,1.01
2013-10-18,2013,10,18,Delhi,4.3678,25.77,62.13,0.93
2013-10-19,2013,10,19,Delhi,4.386,25.45,51.48,1.13
2013-10-20,2013,10,20,Delhi,4.6699,24.5,46.65,1.07
